-1.80000000E+00 -1.00000000E+00 -1.04714681E+01 -6.33501816E+00 -3.47334211E+00
-1.80000000E+00 -9.00000000E-01 -1.01435852E+01 -6.26345905E+00 -3.08556581E+00
-1.80000000E+00 -8.00000000E-01 -9.85408604E+00 -6.19020510E+00 -2.70585405E+00
-1.80000000E+00 -7.00000000E-01 -9.60211021E+00 -6.11684960E+00 -2.33525935E+00
-1.80000000E+00 -6.00000000E-01 -9.38670274E+00 -6.04541051E+00 -1.97459471E+00
-1.80000000E+00 -5.00000000E-01 -9.20684560E+00 -5.97828349E+00 -1.62428196E+00
-1.80000000E+00 -4.00000000E-01 -9.06150456E+00 -5.91812643E+00 -1.28420018E+00
-1.80000000E+00 -3.00000000E-01 -8.94968989E+00 -5.86767058E+00 -9.53564215E-01
-1.80000000E+00 -2.00000000E-01 -8.87052629E+00 -5.82947028E+00 -6.30867958E-01
-1.80000000E+00 -1.00000000E-01 -8.82332401E+00 -5.80562368E+00 -3.13922159E-01
-1.80000000E+00  1.77635684E-15 -8.80764073E+00 -5.79751372E+00  5.56724256E-15
-1.80000000E+00  1.00000000E-01 -8.82332401E+00 -5.80562368E+00  3.13922159E-01
-1.80000000E+00  2.00000000E-01 -8.87052629E+00 -5.82947028E+00  6.30867958E-01
-1.80000000E+00  3.00000000E-01 -8.94968989E+00 -5.86767058E+00  9.53564215E-01
-1.80000000E+00  4.00000000E-01 -9.06150456E+00 -5.91812643E+00  1.28420018E+00
-1.80000000E+00  5.00000000E-01 -9.20684560E+00 -5.97828349E+00  1.62428196E+00
-1.80000000E+00  6.00000000E-01 -9.38670274E+00 -6.04541051E+00  1.97459471E+00
-1.80000000E+00  7.00000000E-01 -9.60211021E+00 -6.11684960E+00  2.33525935E+00
-1.80000000E+00  8.00000000E-01 -9.85408604E+00 -6.19020510E+00  2.70585405E+00
-1.80000000E+00  9.00000000E-01 -1.01435852E+01 -6.26345905E+00  3.08556581E+00
-1.80000000E+00  1.00000000E+00 -1.04714681E+01 -6.33501816E+00  3.47334211E+00
-1.80000000E+00  1.10000000E+00 -1.08384838E+01 -6.40370729E+00  3.86802262E+00
-1.80000000E+00  1.20000000E+00 -1.12452638E+01 -6.46872788E+00  4.26844091E+00
-1.80000000E+00  1.30000000E+00 -1.16923263E+01 -6.52959807E+00  4.67349478E+00
-1.80000000E+00  1.40000000E+00 -1.21800840E+01 -6.58608766E+00  5.08218858E+00
-1.80000000E+00  1.50000000E+00 -1.27088563E+01 -6.63815621E+00  5.49365349E+00
-1.80000000E+00  1.60000000E+00 -1.32788823E+01 -6.68589901E+00  5.90715207E+00
-1.80000000E+00  1.70000000E+00 -1.38903340E+01 -6.72950278E+00  6.32207259E+00
-1.80000000E+00  1.80000000E+00 -1.45433276E+01 -6.76921093E+00  6.73791755E+00
-1.80000000E+00  1.90000000E+00 -1.52379349E+01 -6.80529753E+00  7.15428952E+00
-1.80000000E+00  2.00000000E+00 -1.59741925E+01 -6.83804857E+00  7.57087638E+00
-1.70000000E+00 -2.00000000E+00 -1.53106039E+01 -6.43399893E+00 -7.53877220E+00
-1.70000000E+00 -1.90000000E+00 -1.45777249E+01 -6.39918942E+00 -7.11876736E+00
-1.70000000E+00 -1.80000000E+00 -1.38868545E+01 -6.36053954E+00 -6.69864233E+00
-1.70000000E+00 -1.70000000E+00 -1.32379902E+01 -6.31765598E+00 -6.27870572E+00
-1.70000000E+00 -1.60000000E+00 -1.26310936E+01 -6.27013974E+00 -5.85936700E+00
-1.70000000E+00 -1.50000000E+00 -1.20660793E+01 -6.21760513E+00 -5.44115855E+00
-1.70000000E+00 -1.40000000E+00 -1.15428018E+01 -6.15970817E+00 -5.02475922E+00
-1.70000000E+00 -1.30000000E+00 -1.10610391E+01 -6.09618706E+00 -4.61101704E+00
-1.70000000E+00 -1.20000000E+00 -1.06204755E+01 -6.02691740E+00 -4.20096758E+00
-1.70000000E+00 -1.10000000E+00 -1.02206817E+01 -5.95198377E+00 -3.79584215E+00
-1.70000000E+00 -1.00000000E+00 -9.86109586E+00 -5.87176768E+00 -3.39705772E+00
-1.70000000E+00 -9.00000000E-01 -9.54100672E+00 -5.78704778E+00 -3.00617821E+00
-1.70000000E+00 -8.00000000E-01 -9.25954226E+00 -5.69910261E+00 -2.62483569E+00
-1.70000000E+00 -7.00000000E-01 -9.01566904E+00 -5.60979825E+00 -2.25460164E+00
-1.70000000E+00 -6.00000000E-01 -8.80820685E+00 -5.52163452E+00 -1.89680466E+00
-1.70000000E+00 -5.00000000E-01 -8.63586412E+00 -5.43771744E+00 -1.55230312E+00
-1.70000000E+00 -4.00000000E-01 -8.49729723E+00 -5.36162636E+00 -1.22123980E+00
-1.70000000E+00 -3.00000000E-01 -8.39119334E+00 -5.29715757E+00 -9.02825231E-01
-1.70000000E+00 -2.00000000E-01 -8.31637100E+00 -5.24795350E+00 -5.95210799E-01
-1.70000000E+00 -1.00000000E-01 -8.27188644E+00 -5.21706507E+00 -2.95509957E-01
-1.70000000E+00  1.77635684E-15 -8.25712878E+00 -5.20652998E+00  5.23661281E-15
-1.70000000E+00  1.00000000E-01 -8.27188644E+00 -5.21706507E+00  2.95509957E-01
-1.70000000E+00  2.00000000E-01 -8.31637100E+00 -5.24795350E+00  5.95210799E-01
-1.70000000E+00  3.00000000E-01 -8.39119334E+00 -5.29715757E+00  9.02825231E-01
-1.70000000E+00  4.00000000E-01 -8.49729723E+00 -5.36162636E+00  1.22123980E+00
-1.70000000E+00  5.00000000E-01 -8.63586412E+00 -5.43771744E+00  1.55230312E+00
-1.70000000E+00  6.00000000E-01 -8.80820685E+00 -5.52163452E+00  1.89680466E+00
-1.70000000E+00  7.00000000E-01 -9.01566904E+00 -5.60979825E+00  2.25460164E+00
-1.70000000E+00  8.00000000E-01 -9.25954226E+00 -5.69910261E+00  2.62483569E+00
-1.70000000E+00  9.00000000E-01 -9.54100672E+00 -5.78704778E+00  3.00617821E+00
-1.70000000E+00  1.00000000E+00 -9.86109586E+00 -5.87176768E+00  3.39705772E+00
-1.70000000E+00  1.10000000E+00 -1.02206817E+01 -5.95198377E+00  3.79584215E+00
-1.70000000E+00  1.20000000E+00 -1.06204755E+01 -6.02691740E+00  4.20096758E+00
-1.70000000E+00  1.30000000E+00 -1.10610391E+01 -6.09618706E+00  4.61101704E+00
-1.70000000E+00  1.40000000E+00 -1.15428018E+01 -6.15970817E+00  5.02475922E+00
-1.70000000E+00  1.50000000E+00 -1.20660793E+01 -6.21760513E+00  5.44115855E+00
-1.70000000E+00  1.60000000E+00 -1.26310936E+01 -6.27013974E+00  5.85936700E+00
-1.70000000E+00  1.70000000E+00 -1.32379902E+01 -6.31765598E+00  6.27870572E+00
-1.70000000E+00  1.80000000E+00 -1.38868545E+01 -6.36053954E+00  6.69864233E+00
-1.70000000E+00  1.90000000E+00 -1.45777249E+01 -6.39918942E+00  7.11876736E+00
-1.70000000E+00  2.00000000E+00 -1.53106039E+01 -6.43399893E+00  7.53877220E+00
-1.60000000E+00 -2.00000000E+00 -1.46873323E+01 -6.03176312E+00 -7.50488005E+00
-1.60000000E+00 -1.90000000E+00 -1.39580334E+01 -5.99499358E+00 -7.08098687E+00
-1.60000000E+00 -1.80000000E+00 -1.32711538E+01 -5.95384494E+00 -6.65653056E+00
-1.60000000E+00 -1.70000000E+00 -1.26267367E+01 -5.90779489E+00 -6.23179541E+00
-1.60000000E+00 -1.60000000E+00 -1.20247909E+01 -5.85628930E+00 -5.80718050E+00
-1.60000000E+00 -1.50000000E+00 -1.14652786E+01 -5.79875900E+00 -5.38323071E+00
-1.60000000E+00 -1.40000000E+00 -1.09480986E+01 -5.73464809E+00 -4.96067231E+00
-1.60000000E+00 -1.30000000E+00 -1.04730665E+01 -5.66345801E+00 -4.54045159E+00
-1.60000000E+00 -1.20000000E+00 -1.00398906E+01 -5.58481248E+00 -4.12377264E+00
-1.60000000E+00 -1.10000000E+00 -9.64814451E+00 -5.49854829E+00 -3.71212764E+00
-1.60000000E+00 -1.00000000E+00 -9.29723782E+00 -5.40483518E+00 -3.30730862E+00
-1.60000000E+00 -9.00000000E-01 -8.98638651E+00 -5.30432407E+00 -2.91138497E+00
-1.60000000E+00 -8.00000000E-01 -8.71458871E+00 -5.19831451E+00 -2.52662662E+00
-1.60000000E+00 -7.00000000E-01 -8.48061154E+00 -5.08891958E+00 -2.15535127E+00
-1.60000000E+00 -6.00000000E-01 -8.28299774E+00 -4.97918976E+00 -1.79967997E+00
-1.60000000E+00 -5.00000000E-01 -8.12010142E+00 -4.87314087E+00 -1.46120148E+00
-1.60000000E+00 -4.00000000E-01 -7.99016084E+00 -4.77562381E+00 -1.14057679E+00
-1.60000000E+00 -3.00000000E-01 -7.89141087E+00 -4.69198680E+00 -8.37154455E-01
-1.60000000E+00 -2.00000000E-01 -7.82222907E+00 -4.62752441E+00 -5.48703552E-01
-1.60000000E+00 -1.00000000E-01 -7.78129773E+00 -4.58677852E+00 -2.71379549E-01
-1.60000000E+00  1.77635684E-15 -7.76775414E+00 -4.57283205E+00  4.80259292E-15
-1.60000000E+00  1.00000000E-01 -7.78129773E+00 -4.58677852E+00  2.71379549E-01
-1.60000000E+00  2.00000000E-01 -7.82222907E+00 -4.62752441E+00  5.48703552E-01
-1.60000000E+00  3.00000000E-01 -7.89141087E+00 -4.69198680E+00  8.37154455E-01
-1.60000000E+00  4.00000000E-01 -7.99016084E+00 -4.77562381E+00  1.14057679E+00
-1.60000000E+00  5.00000000E-01 -8.12010142E+00 -4.87314087E+00  1.46120148E+00
-1.60000000E+00  6.00000000E-01 -8.28299774E+00 -4.97918976E+00  1.79967997E+00
-1.60000000E+00  7.00000000E-01 -8.48061154E+00 -5.08891958E+00  2.15535127E+00
-1.60000000E+00  8.00000000E-01 -8.71458871E+00 -5.19831451E+00  2.52662662E+00
-1.60000000E+00  9.00000000E-01 -8.98638651E+00 -5.30432407E+00  2.91138497E+00
-1.60000000E+00  1.00000000E+00 -9.29723782E+00 -5.40483518E+00  3.30730862E+00
-1.60000000E+00  1.10000000E+00 -9.64814451E+00 -5.49854829E+00  3.71212764E+00
-1.60000000E+00  1.20000000E+00 -1.00398906E+01 -5.58481248E+00  4.12377264E+00
-1.60000000E+00  1.30000000E+00 -1.04730665E+01 -5.66345801E+00  4.54045159E+00
-1.60000000E+00  1.40000000E+00 -1.09480986E+01 -5.73464809E+00  4.96067231E+00
-1.60000000E+00  1.50000000E+00 -1.14652786E+01 -5.79875900E+00  5.38323071E+00
-1.60000000E+00  1.60000000E+00 -1.20247909E+01 -5.85628930E+00  5.80718050E+00
-1.60000000E+00  1.70000000E+00 -1.26267367E+01 -5.90779489E+00  6.23179541E+00
-1.60000000E+00  1.80000000E+00 -1.32711538E+01 -5.95384494E+00  6.65653056E+00
-1.60000000E+00  1.90000000E+00 -1.39580334E+01 -5.99499358E+00  7.08098687E+00
-1.60000000E+00  2.00000000E+00 -1.46873323E+01 -6.03176312E+00  7.50488005E+00
-1.50000000E+00 -2.00000000E+00 -1.41041794E+01 -5.63168512E+00 -7.46934349E+00
-1.50000000E+00 -1.90000000E+00 -1.33786485E+01 -5.59312974E+00 -7.04107230E+00
-1.50000000E+00 -1.80000000E+00 -1.26960027E+01 -5.54963595E+00 -6.61166920E+00
-1.50000000E+00 -1.70000000E+00 -1.20563448E+01 -5.50053077E+00 -6.18136522E+00
-1.50000000E+00 -1.60000000E+00 -1.14597481E+01 -5.44507292E+00 -5.75051577E+00
-1.50000000E+00 -1.50000000E+00 -1.09062427E+01 -5.38246369E+00 -5.31964157E+00
-1.50000000E+00 -1.40000000E+00 -1.03957963E+01 -5.31187061E+00 -4.88947899E+00
-1.50000000E+00 -1.30000000E+00 -9.92828984E+00 -5.23247029E+00 -4.46103931E+00
-1.50000000E+00 -1.20000000E+00 -9.50348643E+00 -5.14351892E+00 -4.03567445E+00
-1.50000000E+00 -1.10000000E+00 -9.12099438E+00 -5.04446012E+00 -3.61514214E+00
-1.50000000E+00 -1.00000000E+00 -8.78022361E+00 -4.93508032E+00 -3.20165779E+00
-1.50000000E+00 -9.00000000E-01 -8.48033873E+00 -4.81571794E+00 -2.79791079E+00
-1.50000000E+00 -8.00000000E-01 -8.22021345E+00 -4.68752343E+00 -2.40701328E+00
-1.50000000E+00 -7.00000000E-01 -7.99839523E+00 -4.55274835E+00 -2.03234020E+00
-1.50000000E+00 -6.00000000E-01 -7.81309309E+00 -4.41501205E+00 -1.67721964E+00
-1.50000000E+00 -5.00000000E-01 -7.66220497E+00 -4.27945814E+00 -1.34445043E+00
-1.50000000E+00 -4.00000000E-01 -7.54340129E+00 -4.15268291E+00 -1.03567072E+00
-1.50000000E+00 -3.00000000E-01 -7.45427526E+00 -4.04231974E+00 -7.50677062E-01
-1.50000000E+00 -2.00000000E-01 -7.39255647E+00 -3.95622453E+00 -4.86877714E-01
-1.50000000E+00 -1.00000000E-01 -7.35636280E+00 -3.90133861E+00 -2.39109650E-01
-1.50000000E+00  1.77635684E-15 -7.34444444E+00 -3.88246914E+00  4.22099423E-15
-1.50000000E+00  1.00000000E-01 -7.35636280E+00 -3.90133861E+00  2.39109650E-01
-1.50000000E+00  2.00000000E-01 -7.39255647E+00 -3.95622453E+00  4.86877714E-01
-1.50000000E+00  3.00000000E-01 -7.45427526E+00 -4.04231974E+00  7.50677062E-01
-1.50000000E+00  4.00000000E-01 -7.54340129E+00 -4.15268291E+00  1.03567072E+00
-1.50000000E+00  5.00000000E-01 -7.66220497E+00 -4.27945814E+00  1.34445043E+00
-1.50000000E+00  6.00000000E-01 -7.81309309E+00 -4.41501205E+00  1.67721964E+00
-1.50000000E+00  7.00000000E-01 -7.99839523E+00 -4.55274835E+00  2.03234020E+00
-1.50000000E+00  8.00000000E-01 -8.22021345E+00 -4.68752343E+00  2.40701328E+00
-1.50000000E+00  9.00000000E-01 -8.48033873E+00 -4.81571794E+00  2.79791079E+00
-1.50000000E+00  1.00000000E+00 -8.78022361E+00 -4.93508032E+00  3.20165779E+00
-1.50000000E+00  1.10000000E+00 -9.12099438E+00 -5.04446012E+00  3.61514214E+00
-1.50000000E+00  1.20000000E+00 -9.50348643E+00 -5.14351892E+00  4.03567445E+00
-1.50000000E+00  1.30000000E+00 -9.92828984E+00 -5.23247029E+00  4.46103931E+00
-1.50000000E+00  1.40000000E+00 -1.03957963E+01 -5.31187061E+00  4.88947899E+00
-1.50000000E+00  1.50000000E+00 -1.09062427E+01 -5.38246369E+00  5.31964157E+00
-1.50000000E+00  1.60000000E+00 -1.14597481E+01 -5.44507292E+00  5.75051577E+00
-1.50000000E+00  1.70000000E+00 -1.20563448E+01 -5.50053077E+00  6.18136522E+00
-1.50000000E+00  1.80000000E+00 -1.26960027E+01 -5.54963595E+00  6.61166920E+00
-1.50000000E+00  1.90000000E+00 -1.33786485E+01 -5.59312974E+00  7.04107230E+00
-1.50000000E+00  2.00000000E+00 -1.41041794E+01 -5.63168512E+00  7.46934349E+00
-1.40000000E+00 -2.00000000E+00 -1.35609114E+01 -5.23412346E+00 -7.43238121E+00
-1.40000000E+00 -1.90000000E+00 -1.28393148E+01 -5.19404595E+00 -6.99923855E+00
-1.40000000E+00 -1.80000000E+00 -1.21611252E+01 -5.14846976E+00 -6.56425299E+00
-1.40000000E+00 -1.70000000E+00 -1.15265211E+01 -5.09655190E+00 -6.12756410E+00
-1.40000000E+00 -1.60000000E+00 -1.09356606E+01 -5.03733283E+00 -5.68943715E+00
-1.40000000E+00 -1.50000000E+00 -1.03886671E+01 -4.96973619E+00 -5.25031390E+00
-1.40000000E+00 -1.40000000E+00 -9.88560853E+00 -4.89258084E+00 -4.81087890E+00
-1.40000000E+00 -1.30000000E+00 -9.42646848E+00 -4.80461388E+00 -4.37214389E+00
-1.40000000E+00 -1.20000000E+00 -9.01110898E+00 -4.70457695E+00 -3.93555012E+00
-1.40000000E+00 -1.10000000E+00 -8.63922158E+00 -4.59132254E+00 -3.50308479E+00
-1.40000000E+00 -1.00000000E+00 -8.31026689E+00 -4.46400082E+00 -3.07739870E+00
-1.40000000E+00 -9.00000000E-01 -8.02340319E+00 -4.32233788E+00 -2.66189857E+00
-1.40000000E+00 -8.00000000E-01 -7.77740897E+00 -4.16701865E+00 -2.26076749E+00
-1.40000000E+00 -7.00000000E-01 -7.57060984E+00 -4.00016459E+00 -1.87884343E+00
-1.40000000E+00 -6.00000000E-01 -7.40082831E+00 -3.82584934E+00 -1.52126802E+00
-1.40000000E+00 -5.00000000E-01 -7.26538366E+00 -3.65052376E+00 -1.19282611E+00
-1.40000000E+00 -4.00000000E-01 -7.16117448E+00 -3.48313977E+00 -8.96957531E-01
-1.40000000E+00 -3.00000000E-01 -7.08487241E+00 -3.33471817E+00 -6.34557278E-01
-1.40000000E+00 -2.00000000E-01 -7.03323447E+00 -3.21717119E+00 -4.02869426E-01
-1.40000000E+00 -1.00000000E-01 -7.00350248E+00 -3.14142379E+00 -1.94932020E-01
-1.40000000E+00  1.77635684E-15 -6.99381193E+00 -3.11523585E+00  3.42273984E-15
-1.40000000E+00  1.00000000E-01 -7.00350248E+00 -3.14142379E+00  1.94932020E-01
-1.40000000E+00  2.00000000E-01 -7.03323447E+00 -3.21717119E+00  4.02869426E-01
-1.40000000E+00  3.00000000E-01 -7.08487241E+00 -3.33471817E+00  6.34557278E-01
-1.40000000E+00  4.00000000E-01 -7.16117448E+00 -3.48313977E+00  8.96957531E-01
-1.40000000E+00  5.00000000E-01 -7.26538366E+00 -3.65052376E+00  1.19282611E+00
-1.40000000E+00  6.00000000E-01 -7.40082831E+00 -3.82584934E+00  1.52126802E+00
-1.40000000E+00  7.00000000E-01 -7.57060984E+00 -4.00016459E+00  1.87884343E+00
-1.40000000E+00  8.00000000E-01 -7.77740897E+00 -4.16701865E+00  2.26076749E+00
-1.40000000E+00  9.00000000E-01 -8.02340319E+00 -4.32233788E+00  2.66189857E+00
-1.40000000E+00  1.00000000E+00 -8.31026689E+00 -4.46400082E+00  3.07739870E+00
-1.40000000E+00  1.10000000E+00 -8.63922158E+00 -4.59132254E+00  3.50308479E+00
-1.40000000E+00  1.20000000E+00 -9.01110898E+00 -4.70457695E+00  3.93555012E+00
-1.40000000E+00  1.30000000E+00 -9.42646848E+00 -4.80461388E+00  4.37214389E+00
-1.40000000E+00  1.40000000E+00 -9.88560853E+00 -4.89258084E+00  4.81087890E+00
-1.40000000E+00  1.50000000E+00 -1.03886671E+01 -4.96973619E+00  5.25031390E+00
-1.40000000E+00  1.60000000E+00 -1.09356606E+01 -5.03733283E+00  5.68943715E+00
-1.40000000E+00  1.70000000E+00 -1.15265211E+01 -5.09655190E+00  6.12756410E+00
-1.40000000E+00  1.80000000E+00 -1.21611252E+01 -5.14846976E+00  6.56425299E+00
